car_ID,symboling,CarName,wheelbase,carlength,carwidth,carheight,curbweight,enginesize,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg,price,CarBrand_alfa-romero,CarBrand_audi,CarBrand_bmw,CarBrand_buick,CarBrand_chevrolet,CarBrand_dodge,CarBrand_honda,CarBrand_isuzu,CarBrand_jaguar,CarBrand_mazda,CarBrand_mercury,CarBrand_mitsubishi,CarBrand_nissan,CarBrand_peugeot,CarBrand_plymouth,CarBrand_porsche,CarBrand_renault,CarBrand_saab,CarBrand_subaru,CarBrand_toyota,CarBrand_volkswagen,CarBrand_volvo,fueltype_diesel,fueltype_gas,aspiration_std,aspiration_turbo,doornumber_four,doornumber_two,carbody_convertible,carbody_hardtop,carbody_hatchback,carbody_sedan,carbody_wagon,drivewheel_4wd,drivewheel_fwd,drivewheel_rwd,enginelocation_front,enginelocation_rear,enginetype_dohc,enginetype_dohcv,enginetype_l,enginetype_ohc,enginetype_ohcf,enginetype_ohcv,enginetype_rotor,cylindernumber_eight,cylindernumber_five,cylindernumber_four,cylindernumber_six,cylindernumber_three,cylindernumber_twelve,cylindernumber_two,fuelsystem_1bbl,fuelsystem_2bbl,fuelsystem_4bbl,fuelsystem_idi,fuelsystem_mfi,fuelsystem_mpfi,fuelsystem_spdi,fuelsystem_spfi
101,0.4,nissan nv200,0.3655172413793104,0.482089552238806,0.4083333333333341,0.5750000000000006,0.3157486423584174,0.34104046242774566,0.5642857142857143,0.6132596685082876,0.09999999999999998,0.30817610062893086,0.5675675675675675,0.56,0.5294117647058824,0.13885929175806955,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
102,0.4,nissan dayz,0.4758620689655175,0.6059701492537313,0.5166666666666666,0.6083333333333338,0.6233514352211016,0.6936416184971098,0.6357142857142859,0.5027624309392267,0.1333333333333333,0.6540880503144654,0.5675675675675675,0.16000000000000003,0.17647058823529416,0.2626449388906299,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103,0.4,nissan fuga,0.4758620689655175,0.6492537313432836,0.5166666666666666,0.6916666666666669,0.7013188518231186,0.6936416184971098,0.6357142857142859,0.5027624309392267,0.1333333333333333,0.6540880503144654,0.5675675675675675,0.16000000000000003,0.17647058823529416,0.2908492635537449,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
104,0.4,nissan otti,0.4758620689655175,0.6492537313432836,0.5166666666666666,0.6083333333333338,0.6097750193948797,0.6936416184971098,0.6357142857142859,0.5027624309392267,0.1333333333333333,0.6540880503144654,0.5675675675675675,0.24,0.2647058823529411,0.2626449388906299,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
105,1.0,nissan teana,0.16206896551724137,0.4417910447761191,0.6333333333333337,0.15833333333333366,0.6140418929402638,0.6936416184971098,0.6357142857142859,0.5027624309392267,0.1333333333333333,0.7044025157232704,0.5675675675675675,0.24,0.2647058823529411,0.3785960513945471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
106,1.0,nissan kicks,0.16206896551724137,0.4417910447761191,0.6333333333333337,0.15833333333333366,0.6404189294026377,0.6936416184971098,0.6357142857142859,0.5027624309392267,0.053333333333333344,0.9559748427672957,0.5675675675675675,0.16000000000000003,0.20588235294117652,0.45694139768097775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
107,0.6000000000000001,nissan clipper,0.43448275862068986,0.5582089552238805,0.6333333333333337,0.15833333333333366,0.6404189294026377,0.6936416184971098,0.6357142857142859,0.5027624309392267,0.1333333333333333,0.7044025157232704,0.5675675675675675,0.24,0.2647058823529411,0.4162018176120338,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
108,0.4,peugeot 504,0.7344827586206897,0.6805970149253731,0.6750000000000007,0.7416666666666667,0.5942591155934833,0.34104046242774566,0.6571428571428573,0.45856353591160226,0.09333333333333338,0.30817610062893086,0.4594594594594592,0.24,0.23529411764705876,0.2125352554058289,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
109,0.4,peugeot 304,0.7344827586206897,0.6805970149253731,0.6750000000000007,0.7416666666666667,0.6629169899146625,0.5260115606936416,0.828571428571429,0.6408839779005526,0.9333333333333332,0.2955974842767295,0.0,0.6000000000000001,0.5,0.2532748354747728,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
110,0.4,peugeot 504 (sw),0.9517241379310346,0.8626865671641792,0.6750000000000007,0.9083333333333337,0.6757176105508145,0.34104046242774566,0.6571428571428573,0.45856353591160226,0.09333333333333338,0.30817610062893086,0.4594594594594592,0.24,0.23529411764705876,0.2294578502036979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
111,0.4,peugeot 504,0.9517241379310346,0.8626865671641792,0.6750000000000007,0.9083333333333337,0.7532971295577968,0.5260115606936416,0.828571428571429,0.6408839779005526,0.9333333333333332,0.2955974842767295,0.0,0.48,0.2647058823529411,0.2739580068943905,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
112,0.4,peugeot 504,0.7344827586206897,0.6805970149253731,0.6750000000000007,0.7416666666666667,0.6155934833204033,0.34104046242774566,0.6571428571428573,0.5138121546961327,0.09333333333333338,0.2955974842767295,0.4594594594594592,0.24,0.23529411764705876,0.3278596051394547,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
113,0.4,peugeot 604sl,0.7344827586206897,0.6805970149253731,0.6750000000000007,0.7416666666666667,0.6842513576415825,0.5260115606936416,0.828571428571429,0.6408839779005526,0.9333333333333332,0.2955974842767295,0.0,0.6000000000000001,0.5,0.36922594797869,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
114,0.4,peugeot 504,0.9517241379310346,0.8626865671641792,0.6750000000000007,0.7416666666666667,0.6970519782777347,0.34104046242774566,0.6571428571428573,0.5138121546961327,0.09333333333333338,0.2955974842767295,0.4594594594594592,0.24,0.23529411764705876,0.3628016295832027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
115,0.4,peugeot 505s turbo diesel,0.9517241379310346,0.8626865671641792,0.6750000000000007,0.9083333333333337,0.7746314972847168,0.5260115606936416,0.828571428571429,0.6408839779005526,0.9333333333333332,0.2955974842767295,0.0,0.48,0.2647058823529411,0.3747101222187402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
116,0.4,peugeot 504,0.7344827586206897,0.6805970149253731,0.6750000000000007,0.7416666666666667,0.6155934833204033,0.34104046242774566,0.6571428571428573,0.45856353591160226,0.09333333333333338,0.30817610062893086,0.4594594594594592,0.24,0.23529411764705876,0.3607646505797556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
117,0.4,peugeot 504,0.7344827586206897,0.6805970149253731,0.6750000000000007,0.7416666666666667,0.6842513576415825,0.5260115606936416,0.828571428571429,0.6408839779005526,0.9333333333333332,0.2955974842767295,0.0,0.6000000000000001,0.5,0.40213099341899095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
118,0.4,peugeot 604sl,0.7379310344827585,0.6805970149253731,0.666666666666667,0.6833333333333331,0.6369278510473235,0.4219653179190751,0.7642857142857145,0.4696132596685083,0.0,0.5911949685534591,0.7837837837837838,0.19999999999999996,0.23529411764705876,0.4083986211219054,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
119,0.6000000000000001,plymouth fury iii,0.2448275862068967,0.2417910447761198,0.29166666666666696,0.24999999999999956,0.16679596586501166,0.16763005780346818,0.30714285714285716,0.48066298342541436,0.16000000000000003,0.12578616352201255,0.7297297297297294,0.96,0.7352941176470588,0.0142275148856158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
120,0.6000000000000001,plymouth cricket,0.2448275862068967,0.2417910447761198,0.29166666666666696,0.24999999999999956,0.24825446082234293,0.21387283236994215,0.34999999999999987,0.5690607734806632,0.039999999999999925,0.339622641509434,0.7297297297297294,0.43999999999999995,0.4117647058823529,0.08896897524287059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
121,0.6000000000000001,plymouth fury iii,0.2448275862068967,0.2417910447761198,0.29166666666666696,0.23333333333333384,0.18580294802172226,0.16763005780346818,0.30714285714285716,0.48066298342541436,0.16000000000000003,0.12578616352201255,0.7297297297297294,0.72,0.6470588235294118,0.03481667188968976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
122,0.6000000000000001,plymouth satellite custom (sw),0.2448275862068967,0.39104477611940336,0.29166666666666696,0.24999999999999956,0.1943366951124903,0.16763005780346818,0.30714285714285716,0.48066298342541436,0.16000000000000003,0.12578616352201255,0.7297297297297294,0.72,0.6470588235294118,0.0493262300219367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
123,0.6000000000000001,plymouth fury gran sedan,0.2448275862068967,0.39104477611940336,0.29166666666666696,0.24999999999999956,0.2726920093095423,0.21387283236994215,0.30714285714285716,0.48066298342541436,0.16000000000000003,0.12578616352201255,0.7297297297297294,0.72,0.6470588235294118,0.07806330303979944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
124,0.2,plymouth valiant,0.5758620689655172,0.5,0.3583333333333334,0.9999999999999996,0.40612878200155156,0.35260115606936415,0.5785714285714285,0.6077348066298343,0.09999999999999998,0.2515723270440251,0.4594594594594592,0.43999999999999995,0.4117647058823529,0.11917894077091823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
125,1.0,plymouth duster,0.3206896551724139,0.4791044776119402,0.5,0.20000000000000062,0.5159038013964314,0.5491329479768786,0.7499999999999998,0.8287292817679559,0.0,0.610062893081761,0.4594594594594592,0.24,0.23529411764705876,0.2396114070824193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
126,1.0,porsche macan,0.27241379310344804,0.41492537313432853,0.666666666666667,0.20000000000000062,0.5003878975950349,0.5202312138728323,1.0000000000000002,0.41436464088397784,0.16666666666666663,0.5974842767295597,0.7297297297297294,0.24,0.32352941176470584,0.5296145408962707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
127,1.0,porcshce panamera,0.10000000000000009,0.41492537313432853,0.3916666666666666,0.3166666666666669,0.49185415050426684,0.7687861271676301,0.8571428571428574,0.2983425414364642,0.16666666666666663,1.0,0.9459459459459456,0.16000000000000003,0.2647058823529411,0.8589783766844249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
128,1.0,porsche cayenne,0.10000000000000009,0.41492537313432853,0.3916666666666666,0.3166666666666669,0.49185415050426684,0.7687861271676301,0.8571428571428574,0.2983425414364642,0.16666666666666663,1.0,0.9459459459459456,0.16000000000000003,0.2647058823529411,0.9059855844562833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
129,1.0,porsche boxter,0.10000000000000009,0.41492537313432853,0.3916666666666666,0.3166666666666669,0.5089216446858029,0.7687861271676301,0.8571428571428574,0.2983425414364642,0.16666666666666663,1.0,0.9459459459459456,0.16000000000000003,0.2647058823529411,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
130,0.6000000000000001,porsche cayenne,0.4068965517241381,0.5164179104477609,1.0,0.2250000000000001,0.7284716834755625,0.8208092485549133,1.0000000000000002,0.41436464088397784,0.19999999999999996,0.2955974842767295,0.8648648648648649,0.16000000000000003,0.3529411764705882,0.8236446255092447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
131,0.4,renault 12tl,0.3275862068965516,0.6029850746268659,0.5166666666666666,0.6166666666666667,0.42319627618308764,0.4104046242774566,0.6571428571428573,0.850828729281768,0.11333333333333329,0.26415094339622636,0.5135135135135136,0.4,0.4411764705882353,0.13089940457536825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
132,0.8,renault 5 gtl,0.3275862068965516,0.5328358208955226,0.5249999999999995,0.2250000000000001,0.3770364623739333,0.4104046242774566,0.6571428571428573,0.850828729281768,0.11333333333333329,0.26415094339622636,0.5135135135135136,0.4,0.4411764705882353,0.1497022876841116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
133,1.0,saab 99e,0.43103448275862055,0.6791044776119404,0.5166666666666666,0.6916666666666669,0.45384018619084565,0.34682080924855485,0.7142857142857142,0.39226519337016574,0.15400000000000003,0.389937106918239,0.5945945945945943,0.31999999999999995,0.3529411764705882,0.21096834848010027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
134,0.8,saab 99le,0.43103448275862055,0.6791044776119404,0.5166666666666666,0.6916666666666669,0.46819239720713735,0.34682080924855485,0.7142857142857142,0.39226519337016574,0.15333333333333332,0.389937106918239,0.5945945945945943,0.31999999999999995,0.3529411764705882,0.22099655280476338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
135,1.0,saab 99le,0.43103448275862055,0.6791044776119404,0.5166666666666666,0.6916666666666669,0.47284716834755613,0.34682080924855485,0.0,0.5138121546961327,0.15333333333333332,0.389937106918239,0.5945945945945943,0.31999999999999995,0.3529411764705882,0.3109370103415857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
136,0.8,saab 99gle,0.43103448275862055,0.6791044776119404,0.5166666666666666,0.6916666666666669,0.4926299456943366,0.34682080924855485,0.7142857142857142,0.39226519337016574,0.15333333333333332,0.389937106918239,0.5945945945945943,0.31999999999999995,0.3529411764705882,0.32566593544343464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
137,1.0,saab 99gle,0.43103448275862055,0.6791044776119404,0.5166666666666666,0.6916666666666669,0.5120248254460822,0.34682080924855485,0.7142857142857142,0.39226519337016574,0.1333333333333333,0.7044025157232704,0.7297297297297294,0.24,0.2941176470588235,0.4083986211219054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
138,0.8,saab 99e,0.43103448275862055,0.6791044776119404,0.5166666666666666,0.6916666666666669,0.5271528316524436,0.34682080924855485,0.7142857142857142,0.39226519337016574,0.1333333333333333,0.7044025157232704,0.7297297297297294,0.24,0.2941176470588235,0.42312754622375426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
139,0.8,subaru,0.2448275862068967,0.23582089552238816,0.25833333333333375,0.4916666666666667,0.2179984484096199,0.20809248554913296,0.7714285714285716,0.0,0.1333333333333333,0.13207547169811318,0.40540540540540526,0.72,0.5882352941176471,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
140,0.8,subaru dl,0.2448275862068967,0.25074626865671634,0.27500000000000036,0.4916666666666667,0.24515128006206366,0.2716763005780347,0.7714285714285716,0.15469613259668513,0.11333333333333329,0.1572327044025157,0.1351351351351351,0.52,0.4411764705882353,0.060639298025697286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
141,0.8,subaru dl,0.23103448275862037,0.2417910447761198,0.29166666666666696,0.6583333333333337,0.2916989914662529,0.2716763005780347,0.7714285714285716,0.15469613259668513,0.11333333333333329,0.1572327044025157,0.1351351351351351,0.52,0.4411764705882353,0.07787527420871201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
142,0.4,subaru,0.3655172413793104,0.4611940298507462,0.4250000000000007,0.39166666666666705,0.25484871993793634,0.2716763005780347,0.7714285714285716,0.15469613259668513,0.16666666666666663,0.21383647798742134,0.3513513513513513,0.76,0.6176470588235293,0.06292698213726106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
143,0.4,subaru brz,0.3655172413793104,0.4611940298507462,0.4250000000000007,0.39166666666666705,0.2723041117145074,0.2716763005780347,0.7714285714285716,0.15469613259668513,0.16666666666666663,0.21383647798742134,0.1351351351351351,0.6000000000000001,0.5,0.08326543403321843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
144,0.4,subaru baja,0.3655172413793104,0.4611940298507462,0.4250000000000007,0.39166666666666705,0.33048875096974395,0.2716763005780347,0.7714285714285716,0.15469613259668513,0.1333333333333333,0.28930817610062887,0.5675675675675675,0.52,0.47058823529411764,0.15173926668755877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
145,0.4,subaru r1,0.35862068965517224,0.4611940298507462,0.4250000000000007,0.5416666666666665,0.3479441427463149,0.2716763005780347,0.7714285714285716,0.15469613259668513,0.1333333333333333,0.21383647798742134,0.3513513513513513,0.43999999999999995,0.2647058823529411,0.12895643998746475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
146,0.4,subaru r2,0.35862068965517224,0.4611940298507462,0.4250000000000007,0.5416666666666665,0.39643134212567877,0.2716763005780347,0.7714285714285716,0.15469613259668513,0.046666666666666634,0.39622641509433965,0.3513513513513513,0.43999999999999995,0.38235294117647056,0.1924475086179881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
147,0.4,subaru trezia,0.35862068965517224,0.4835820895522387,0.4250000000000007,0.4333333333333331,0.3110938712179985,0.2716763005780347,0.7714285714285716,0.15469613259668513,0.1333333333333333,0.21383647798742134,0.3513513513513513,0.6000000000000001,0.47058823529411764,0.0734879348166719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
148,0.4,subaru tribeca,0.35862068965517224,0.4835820895522387,0.4250000000000007,0.4333333333333331,0.37509697439875866,0.2716763005780347,0.7714285714285716,0.15469613259668513,0.1333333333333333,0.28930817610062887,0.5675675675675675,0.48,0.4411764705882353,0.15919774365402695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
149,0.4,subaru dl,0.3551724137931038,0.4850746268656714,0.4250000000000007,0.5916666666666663,0.36152055857253684,0.2716763005780347,0.7714285714285716,0.15469613259668513,0.1333333333333333,0.21383647798742134,0.3513513513513513,0.4,0.38235294117647056,0.09072391099968663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
150,0.4,subaru dl,0.3551724137931038,0.4850746268656714,0.4250000000000007,0.5916666666666663,0.4507370054305664,0.2716763005780347,0.7714285714285716,0.15469613259668513,0.046666666666666634,0.39622641509433965,0.3513513513513513,0.4,0.20588235294117652,0.20607959887182703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
151,0.6000000000000001,toyota corona mark ii,0.31379310344827616,0.26268656716417915,0.27500000000000036,0.5583333333333331,0.19278510473235067,0.17919075144508667,0.3642857142857141,0.37016574585635365,0.1333333333333333,0.08805031446540879,0.3513513513513513,0.8800000000000001,0.676470588235294,0.007207771858351614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
152,0.6000000000000001,toyota corona,0.31379310344827616,0.26268656716417915,0.27500000000000036,0.5583333333333331,0.21411947245927077,0.17919075144508667,0.3642857142857141,0.37016574585635365,0.1333333333333333,0.08805031446540879,0.3513513513513513,0.72,0.6470588235294118,0.038232528987778125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
